2010-04-19 16:20:59 Notice: Notice (8): Undefined index:  id in [APP/views/countries/index.ctp, line 39]
2010-05-19 18:43:00 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 19]
2010-05-19 18:43:00 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 21]
2010-05-19 18:44:08 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:44:08 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:45:15 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:46:20 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:46:31 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:46:55 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:47:43 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:49:42 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-24 12:50:07 Notice: Notice (8): Undefined variable: operators in [APP/controllers/cronjobs_controller.php, line 73]
2010-05-24 12:52:12 Notice: Notice (8): Undefined variable: operators in [APP/controllers/cronjobs_controller.php, line 75]
2010-05-24 13:07:10 Notice: Notice (8): Undefined variable: operators in [APP/controllers/cronjobs_controller.php, line 74]
2010-05-24 13:07:43 Notice: Notice (8): Undefined variable: id in [APP/controllers/cronjobs_controller.php, line 73]
2010-05-24 13:07:43 Notice: Notice (8): Undefined variable: operators in [APP/controllers/cronjobs_controller.php, line 90]
2010-05-24 14:26:51 Notice: Notice (8): Undefined variable: xml in [APP/controllers/cronjobs_controller.php, line 92]
2010-05-24 14:48:56 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 84]
2010-05-24 14:48:56 Notice: Notice (8): Undefined index:  StateProv in [APP/models/Cronjob.php, line 85]
2010-05-24 14:48:56 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 86]
2010-05-24 14:48:56 Notice: Notice (8): Undefined index:  Phone in [APP/models/Cronjob.php, line 87]
2010-05-24 15:25:51 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 84]
2010-05-24 15:25:51 Notice: Notice (8): Undefined index:  StateProv in [APP/models/Cronjob.php, line 85]
2010-05-24 15:25:51 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 86]
2010-05-24 15:25:51 Notice: Notice (8): Undefined index:  Phone in [APP/models/Cronjob.php, line 87]
2010-05-24 15:45:08 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 84]
2010-05-24 15:45:08 Notice: Notice (8): Undefined index:  StateProv in [APP/models/Cronjob.php, line 85]
2010-05-24 15:45:08 Notice: Notice (8): Undefined index:  CountryName in [APP/models/Cronjob.php, line 86]
2010-05-24 15:45:08 Notice: Notice (8): Undefined index:  Phone in [APP/models/Cronjob.php, line 87]
2010-05-25 11:50:34 Notice: Notice (8): Undefined variable: xmlObject in [APP/controllers/import_controller.php, line 91]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 31]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 32]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 34]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 35]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 36]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 37]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 38]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 40]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 41]
2010-05-25 12:30:45 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 42]
2010-05-25 12:59:29 Notice: Notice (8): Undefined index:  Prospect in [APP/controllers/import_controller.php, line 83]
2010-05-25 13:00:47 Notice: Notice (8): Undefined index:  Prospect in [APP/controllers/import_controller.php, line 83]
2010-05-25 13:02:40 Notice: Notice (8): Undefined index:  Prospect in [APP/controllers/import_controller.php, line 83]
2010-05-26 19:23:02 Notice: Notice (8): Undefined index:  country in [APP/views/operators/index.ctp, line 51]
2010-05-27 16:43:56 Notice: Notice (8): Undefined property: SitemapsController::$Post in [APP/controllers/sitemaps_controller.php, line 15]
2010-05-27 16:47:25 Notice: Notice (8): Undefined property: SitemapsController::$Post in [APP/controllers/sitemaps_controller.php, line 18]
2010-05-27 16:49:08 Notice: Notice (8): Undefined index:  Info in [APP/views/sitemaps/xml/index.ctp, line 14]
2010-05-27 16:49:08 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 15]
2010-05-27 16:49:08 Notice: Notice (8): Undefined variable: posts in [APP/views/sitemaps/xml/index.ctp, line 20]
2010-05-27 16:49:08 Notice: Notice (8): Undefined variable: posts in [APP/views/sitemaps/xml/index.ctp, line 28]
2010-05-27 16:50:52 Notice: Notice (8): Undefined index:  Info in [APP/views/sitemaps/xml/index.ctp, line 13]
2010-05-27 16:50:52 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 14]
2010-05-27 16:51:10 Notice: Notice (8): Undefined index:  Info in [APP/views/sitemaps/xml/index.ctp, line 13]
2010-05-27 16:51:10 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 14]
2010-05-27 16:52:11 Notice: Notice (8): Undefined variable: activityTypes in [APP/controllers/sitemaps_controller.php, line 21]
2010-05-27 16:55:20 Notice: Notice (8): Undefined index:  shortname in [APP/views/sitemaps/xml/index.ctp, line 12]
2010-05-27 16:55:20 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 13]
2010-05-27 16:57:14 Notice: Notice (8): Undefined property: SitemapsController::$Operator in [APP/controllers/sitemaps_controller.php, line 19]
2010-05-27 16:57:49 Notice: Notice (8): Undefined variable: countries in [APP/views/sitemaps/xml/index.ctp, line 1]
2010-05-27 16:57:50 Notice: Notice (8): Undefined index:  shortname in [APP/views/sitemaps/xml/index.ctp, line 12]
2010-05-27 16:57:52 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 13]
2010-05-27 16:58:44 Notice: Notice (8): Undefined variable: countries in [APP/views/sitemaps/xml/index.ctp, line 1]
2010-05-27 16:58:44 Notice: Notice (8): Undefined index:  shortname in [APP/views/sitemaps/xml/index.ctp, line 12]
2010-05-27 16:58:44 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 13]
2010-05-27 16:59:50 Notice: Notice (8): Undefined variable: activityType in [APP/views/sitemaps/xml/index.ctp, line 1]
2010-05-27 16:59:50 Notice: Notice (8): Undefined index:  shortname in [APP/views/sitemaps/xml/index.ctp, line 11]
2010-05-27 16:59:50 Notice: Notice (8): Undefined variable: post in [APP/views/sitemaps/xml/index.ctp, line 12]
2010-12-02 09:15:28 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:22:21 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:22:23 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:23:00 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:23:02 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:23:04 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:23:37 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:24:08 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:24:09 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:24:54 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:25:13 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:26:31 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:26:52 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:27:01 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 15]
2010-12-02 09:27:56 Notice: Notice (8): Undefined property: PagesController::$Page in [APP/controllers/pages_controller.php, line 20]
2010-12-02 09:28:32 Notice: Notice (8): Object of class PagesController to string conversion in [APP/controllers/pages_controller.php, line 21]
2010-12-02 09:28:32 Notice: Notice (8): Undefined property: PagesController::$Object in [APP/controllers/pages_controller.php, line 21]
2010-12-02 09:28:42 Notice: Notice (8): Object of class PagesController to string conversion in [APP/controllers/pages_controller.php, line 21]
2010-12-02 09:28:42 Notice: Notice (8): Undefined property: PagesController::$Object in [APP/controllers/pages_controller.php, line 21]
2010-12-02 09:40:14 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/pages/home.ctp, line 23]
2010-12-02 09:56:10 Notice: Notice (8): Undefined variable: paginator in [APP/views/activity_types/index.ctp, line 6]
2010-12-02 14:57:53 Notice: Notice (8): Undefined property: ActivityTypesController::$ActivityType in [APP/controllers/activity_types_controller.php, line 16]
2010-12-02 15:07:56 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/activity_types/index.ctp, line 5]
2010-12-02 15:08:12 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/activity_types/index.ctp, line 5]
2010-12-02 15:15:21 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/activity_types/index.ctp, line 5]
2010-12-02 15:51:04 Notice: Notice (8): Undefined variable: operators in [APP/views/operators/xml/markers.ctp, line 3]
2010-12-02 15:54:13 Notice: Notice (8): Undefined index:  latitude in [APP/views/operators/xml/markers.ctp, line 4]
2010-12-02 15:54:16 Notice: Notice (8): Undefined index:  longitude in [APP/views/operators/xml/markers.ctp, line 5]
2010-12-02 15:54:20 Notice: Notice (8): Undefined index:  slug in [APP/views/operators/xml/markers.ctp, line 11]
2010-12-02 15:54:24 Notice: Notice (8): Undefined variable: text in [APP/views/operators/xml/markers.ctp, line 12]
2010-12-02 15:55:06 Notice: Notice (8): Undefined index:  latitude in [APP/views/operators/xml/markers.ctp, line 4]
2010-12-02 15:55:09 Notice: Notice (8): Undefined index:  longitude in [APP/views/operators/xml/markers.ctp, line 5]
2010-12-02 15:55:11 Notice: Notice (8): Undefined index:  slug in [APP/views/operators/xml/markers.ctp, line 11]
2010-12-02 15:55:14 Notice: Notice (8): Undefined variable: text in [APP/views/operators/xml/markers.ctp, line 12]
2010-12-02 15:56:05 Notice: Notice (8): Undefined index:  Photo in [APP/views/operators/xml/markers.ctp, line 13]
2010-12-02 15:56:08 Notice: Notice (8): Undefined variable: lat in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 15:56:11 Notice: Notice (8): Undefined variable: lng in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 15:56:13 Notice: Notice (8): Undefined variable: slug in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 15:56:51 Notice: Notice (8): Undefined index:  Photo in [APP/views/operators/xml/markers.ctp, line 13]
2010-12-02 15:56:51 Notice: Notice (8): Undefined variable: lat in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 15:56:51 Notice: Notice (8): Undefined variable: lng in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 15:56:51 Notice: Notice (8): Undefined variable: slug in [APP/views/operators/xml/markers.ctp, line 22]
2010-12-02 18:08:08 Notice: Notice (8): Undefined index:  ID in [APP/models/import.php, line 90]
2010-12-02 18:08:31 Notice: Notice (8): Undefined variable: parsed_xml in [APP/models/import.php, line 85]
2010-12-02 18:37:02 Notice: Notice (8): Undefined index:  Modified in [APP/models/import.php, line 111]
2010-12-02 18:40:15 Notice: Notice (8): Undefined index:  Modified in [APP/models/import.php, line 111]
2010-12-02 18:42:43 Notice: Notice (8): Undefined index:  Modified in [APP/models/import.php, line 111]
2010-12-02 18:45:42 Notice: Notice (8): Undefined index:  Modified in [APP/models/import.php, line 111]
2010-12-02 18:58:34 Notice: Notice (8): Undefined property: Import::$Country in [APP/models/import.php, line 100]
2010-12-02 19:04:29 Notice: Notice (8): Undefined property: Import::$Country in [APP/models/import.php, line 102]
2010-12-02 19:05:11 Notice: Notice (8): Undefined property: Import::$Country in [APP/models/import.php, line 102]
2010-12-06 09:53:25 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/operators/index.ctp, line 36]
2010-12-06 09:58:27 Notice: Notice (8): Undefined variable: activityTypeName in [APP/views/operators/index.ctp, line 9]
2010-12-06 09:58:27 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 18]
2010-12-06 09:58:28 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 20]
2010-12-06 09:58:28 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 29]
2010-12-06 09:58:28 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 37]
2010-12-06 09:59:35 Notice: Notice (8): Undefined variable: activityTypeName in [APP/views/operators/index.ctp, line 9]
2010-12-06 09:59:48 Notice: Notice (8): Undefined variable: activityTypeName in [APP/views/operators/index.ctp, line 9]
2010-12-06 10:03:16 Notice: Notice (8): Undefined variable: activityTypeName in [APP/views/operators/index.ctp, line 9]
2010-12-06 10:03:24 Notice: Notice (8): Undefined variable: activityTypeName in [APP/views/operators/index.ctp, line 9]
2010-12-06 10:09:32 Notice: Notice (8): Undefined property: OperatorsController::$ActivityType in [APP/controllers/operators_controller.php, line 84]
2010-12-06 10:11:39 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/pages/home.ctp, line 6]
2010-12-06 10:11:39 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/pages/home.ctp, line 14]
2010-12-06 10:32:45 Notice: Notice (8): Undefined index:  Prospect in [APP/controllers/operators_controller.php, line 49]
2010-12-06 10:33:38 Notice: Notice (8): Undefined index:  Prospect in [APP/controllers/operators_controller.php, line 49]
2010-12-06 12:48:57 Notice: Notice (8): Undefined variable: countries in [APP/views/pages/home.ctp, line 18]
2010-12-06 12:49:56 Notice: Notice (8): Undefined variable: countries in [APP/views/pages/home.ctp, line 18]
2010-12-06 12:54:36 Notice: Notice (8): Undefined index:  RegionID in [APP/views/countries/index.ctp, line 29]
2010-12-06 12:54:36 Notice: Notice (8): Undefined index:  CountryName in [APP/views/countries/index.ctp, line 32]
2010-12-06 12:54:39 Notice: Notice (8): Undefined index:  RegionID in [APP/views/countries/index.ctp, line 29]
2010-12-06 12:54:39 Notice: Notice (8): Undefined index:  CountryName in [APP/views/countries/index.ctp, line 32]
2010-12-06 12:56:33 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/countries/index.ctp, line 6]
2010-12-06 12:59:18 Notice: Notice (8): Undefined property: CountriesController::$Operator in [APP/controllers/countries_controller.php, line 20]
2010-12-06 12:59:45 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/countries/index.ctp, line 6]
2010-12-06 12:59:45 Notice: Notice (8): Undefined index:  name in [APP/views/countries/index.ctp, line 6]
2010-12-06 12:59:45 Notice: Notice (8): Undefined index:  shortname in [APP/views/countries/index.ctp, line 6]
2010-12-06 13:00:09 Notice: Notice (8): Undefined index:  count in [APP/views/countries/index.ctp, line 6]
2010-12-06 13:00:44 Notice: Notice (8): Undefined index:  count in [APP/views/countries/index.ctp, line 6]
2010-12-06 13:01:00 Notice: Notice (8): Undefined index:  count in [APP/views/countries/index.ctp, line 6]
2010-12-06 13:01:13 Notice: Notice (8): Undefined index:  count in [APP/views/countries/index.ctp, line 6]
2010-12-07 11:05:19 Notice: Notice (8): Undefined variable: desctiption in [APP/models/import.php, line 112]
2010-12-07 11:06:15 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 106]
2010-12-07 11:06:39 Notice: Notice (8): Undefined variable: operator in [APP/models/import.php, line 106]
2010-12-07 11:09:38 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 109]
2010-12-07 11:12:25 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 109]
2010-12-07 11:13:58 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 109]
2010-12-07 11:14:33 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 109]
2010-12-07 11:15:32 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 11:15:32 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 122]
2010-12-07 11:16:21 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 11:16:21 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 122]
2010-12-07 11:17:47 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 113]
2010-12-07 11:17:47 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 123]
2010-12-07 11:18:47 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 113]
2010-12-07 11:18:47 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 124]
2010-12-07 11:20:07 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 113]
2010-12-07 11:20:07 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 124]
2010-12-07 11:21:03 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 113]
2010-12-07 11:21:04 Notice: Notice (8): Undefined variable: image in [APP/models/import.php, line 123]
2010-12-07 11:46:32 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 116]
2010-12-07 11:46:33 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 113]
2010-12-07 11:46:33 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 116]
2010-12-07 11:46:33 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 129]
2010-12-07 12:02:11 Notice: Notice (8): Trying to get property of non-object in [APP/models/import.php, line 112]
2010-12-07 12:02:11 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 117]
2010-12-07 12:02:11 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 114]
2010-12-07 12:02:11 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 117]
2010-12-07 12:02:11 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 130]
2010-12-07 12:05:08 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 116]
2010-12-07 12:05:08 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:05:09 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 116]
2010-12-07 12:05:09 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 129]
2010-12-07 12:06:43 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 119]
2010-12-07 12:06:43 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 115]
2010-12-07 12:06:44 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 119]
2010-12-07 12:06:44 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 132]
2010-12-07 12:07:18 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 119]
2010-12-07 12:07:18 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 115]
2010-12-07 12:10:56 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 116]
2010-12-07 12:14:52 Notice: Notice (8): Undefined variable: foo in [APP/models/import.php, line 114]
2010-12-07 12:15:50 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 125]
2010-12-07 12:15:50 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:15:50 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 120]
2010-12-07 12:16:29 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:16:29 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 120]
2010-12-07 12:16:29 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 140]
2010-12-07 12:16:52 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 119]
2010-12-07 12:16:52 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:17:51 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 118]
2010-12-07 12:17:51 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:17:51 Notice: Notice (8): Undefined index:  IsLogo in [APP/models/import.php, line 123]
2010-12-07 12:17:51 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 136]
2010-12-07 12:19:09 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 118]
2010-12-07 12:19:09 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:21:42 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 116]
2010-12-07 12:21:42 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:23:46 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:23:46 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:24:07 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:24:07 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:24:20 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:24:20 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:24:56 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 115]
2010-12-07 12:24:56 Notice: Notice (8): Undefined index:  ImageItems in [APP/models/import.php, line 119]
2010-12-07 12:24:56 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:24:56 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:25:18 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:25:18 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:25:37 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 111]
2010-12-07 12:25:38 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 134]
2010-12-07 12:25:38 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 135]
2010-12-07 12:26:11 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:26:11 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 137]
2010-12-07 12:26:11 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 138]
2010-12-07 12:26:28 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 137]
2010-12-07 12:26:28 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 138]
2010-12-07 12:32:36 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 117]
2010-12-07 12:32:36 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 147]
2010-12-07 12:32:59 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 115]
2010-12-07 12:32:59 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 145]
2010-12-07 12:33:28 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 115]
2010-12-07 12:33:28 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 145]
2010-12-07 12:37:11 Notice: Notice (8): Undefined variable: description in [APP/models/import.php, line 137]
2010-12-07 12:37:11 Notice: Notice (8): Undefined variable: logo in [APP/models/import.php, line 138]
2010-12-07 12:39:47 Notice: Notice (8): Undefined index:  TextItems in [APP/models/import.php, line 112]
2010-12-07 12:53:09 Notice: Notice (8): Undefined index:  IsLogo in [APP/models/import.php, line 117]
2010-12-07 13:05:38 Notice: Notice (8): Undefined variable: html in [APP/models/import.php, line 111]
2010-12-07 13:06:29 Notice: Notice (8): Undefined variable: html in [APP/models/import.php, line 111]
2010-12-07 13:14:50 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 13:21:08 Notice: Notice (8): Undefined variable: imageFile_2 in [APP/models/import.php, line 130]
2010-12-07 13:21:08 Notice: Notice (8): Undefined variable: imageFile_3 in [APP/models/import.php, line 130]
2010-12-07 13:21:08 Notice: Notice (8): Undefined variable: imageFile_4 in [APP/models/import.php, line 130]
2010-12-07 13:21:08 Notice: Notice (8): Undefined variable: imageFile_5 in [APP/models/import.php, line 130]
2010-12-07 13:21:08 Notice: Notice (8): Undefined variable: imageFile_6 in [APP/models/import.php, line 130]
2010-12-07 13:21:45 Notice: Notice (8): Undefined variable: imageFile_2 in [APP/models/import.php, line 129]
2010-12-07 13:21:45 Notice: Notice (8): Undefined variable: imageFile_3 in [APP/models/import.php, line 129]
2010-12-07 13:21:45 Notice: Notice (8): Undefined variable: imageFile_4 in [APP/models/import.php, line 129]
2010-12-07 13:21:45 Notice: Notice (8): Undefined variable: imageFile_5 in [APP/models/import.php, line 129]
2010-12-07 13:38:40 Notice: Notice (8): Undefined variable: imageFile_5 in [APP/models/import.php, line 136]
2010-12-07 13:38:40 Notice: Notice (8): Undefined variable: imageFile_6 in [APP/models/import.php, line 136]
2010-12-07 13:39:29 Notice: Notice (8): Undefined variable: imageFile_5 in [APP/models/import.php, line 135]
2010-12-07 13:40:49 Notice: Notice (8): Undefined variable: imageFile_5 in [APP/models/import.php, line 135]
2010-12-07 13:51:13 Notice: Notice (8): Undefined index:  value in [APP/models/import.php, line 107]
2010-12-07 13:58:24 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 13:58:45 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:01:58 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:02:26 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:02:56 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:04:48 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:05:28 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:06:22 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:08:40 Notice: Notice (8): Undefined index:  country in [APP/controllers/operators_controller.php, line 57]
2010-12-07 14:55:16 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 30]
2010-12-07 14:55:52 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 30]
2010-12-07 15:06:39 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 30]
2010-12-07 15:08:29 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 30]
